"feature"	"coef_AD"	"pval_AD"	"qval_AD"	"metadata"
"s__Clostridium_scindens|t__SGB4631"	0.235201853108969	0.715423173757066	0.818394569084229	"diagnosis"
"s__Clostridium_SGB4648|t__SGB4648"	-1.17103305423744	0.368420639888677	0.818394569084229	"diagnosis"
"s__Clostridium_SGB4750|t__SGB4750"	-2.51455437251217	0.139536179759189	0.818394569084229	"diagnosis"
"s__Clostridium_SGB4909|t__SGB4909"	1.58239602835265	0.221266069280613	0.818394569084229	"diagnosis"
"s__Clostridium_SGB6179|t__SGB6179"	-0.633955490308121	0.570094646007023	0.818394569084229	"diagnosis"
"s__Clostridium_sp_1001270H_150608_G6|t__SGB5111"	-0.741719327673121	0.592698183714648	0.818394569084229	"diagnosis"
"s__Clostridium_sp_1001270J_160509_D11|t__SGB6139"	0.465574842006382	0.574729420217177	0.818394569084229	"diagnosis"
"s__Clostridium_sp_1001271st1_H5|t__SGB4757"	0.398171246653943	0.626653673714258	0.818394569084229	"diagnosis"
"s__Clostridium_sp_AF12_28|t__SGB4715"	-0.150658580321322	0.761860551985637	0.818394569084229	"diagnosis"
"s__Clostridium_sp_AF20_17LB|t__SGB4714"	1.18846527216442	0.508732335667622	0.818394569084229	"diagnosis"
"s__Clostridium_sp_AF27_2AA|t__SGB4712"	-1.69473641998456	0.281302117165162	0.818394569084229	"diagnosis"
"s__Clostridium_sp_AF32_12BH|t__SGB4710"	0.536248553527822	0.558860229932492	0.818394569084229	"diagnosis"
"s__Clostridium_sp_AF34_10BH|t__SGB4914"	-3.00755662131968	0.0706965893484139	0.818394569084229	"diagnosis"
"s__Clostridium_sp_AF34_13|t__SGB4659"	0.0991001332420651	0.813705496407479	0.838661148248973	"diagnosis"
"s__Clostridium_sp_AF36_4|t__SGB4644"	-2.23349832891746	0.227180265729972	0.818394569084229	"diagnosis"
"s__Clostridium_sp_AM22_11AC|t__SGB4749"	-2.57053009265525	0.141002925934464	0.818394569084229	"diagnosis"
"s__Clostridium_sp_AM33_3|t__SGB4711"	-4.17534313943842	0.00904111316878894	0.818394569084229	"diagnosis"
"s__Clostridium_sp_AM49_4BH|t__SGB4652"	-5.09550494015994	0.00183009090780416	0.818394569084229	"diagnosis"
"s__Clostridium_sp_AT4|t__SGB4753"	3.39752962993005	0.0643706249529641	0.818394569084229	"diagnosis"
"s__Clostridium_sp_C5_48|t__SGB4752"	0.872259613096133	0.446498991902754	0.818394569084229	"diagnosis"
"s__Clostridium_sp_chh4_2|t__SGB4743"	0.502444027207802	0.556071290120048	0.818394569084229	"diagnosis"
"s__Clostridium_sp_Marseille_P3244|t__SGB29302"	-0.0711594647560275	0.75550517734693	0.818394569084229	"diagnosis"
"s__Clostridium_sp_OM07_10AC|t__SGB4655"	0.625940852117072	0.514068819496139	0.818394569084229	"diagnosis"
"s__Clostridium_spiroforme|t__SGB6747"	0.758296147518696	0.502411572067005	0.818394569084229	"diagnosis"
"s__Clostridium_symbiosum|t__SGB4699"	2.11678721701419	0.241829607276199	0.818394569084229	"diagnosis"
"s__Clostridium_transplantifaecale|t__SGB29435"	-0.121029324280085	0.717592713984573	0.818394569084229	"diagnosis"
"s__Colibacter_massiliensis|t__SGB5869"	-0.119701306596633	0.710281932559394	0.818394569084229	"diagnosis"
"s__Collinsella_aerofaciens|t__SGB14535_group"	-0.681371103013568	0.656739862460939	0.818394569084229	"diagnosis"
"s__Collinsella_bouchesdurhonensis|t__SGB14397"	0.553818022556199	0.54353796857818	0.818394569084229	"diagnosis"
"s__Collinsella_intestinalis|t__SGB14741"	0.562900003418041	0.586953752335099	0.818394569084229	"diagnosis"
"s__Collinsella_phocaeensis|t__SGB109036"	0.445361669648204	0.61400185950192	0.818394569084229	"diagnosis"
"s__Collinsella_SGB14861|t__SGB14861"	-4.59816182083836	0.00698888117792104	0.818394569084229	"diagnosis"
"s__Collinsella_SGB14987|t__SGB14987"	1.10735942178324	0.352894528959158	0.818394569084229	"diagnosis"
"s__Collinsella_SGB15196|t__SGB15196"	-0.218896650224538	0.6623695889672	0.818394569084229	"diagnosis"
"s__Collinsella_SGB1789|t__SGB1789"	-0.0717277343896341	0.740493477569988	0.818394569084229	"diagnosis"
"s__Collinsella_SGB4121|t__SGB4121"	1.48242601323514	0.367948812591171	0.818394569084229	"diagnosis"
"s__Collinsella_SGB62935|t__SGB62935"	-0.0632832375610353	0.719876600636324	0.818394569084229	"diagnosis"
"s__Collinsella_stercoris|t__SGB14740"	0.388928616293159	0.618939097863686	0.818394569084229	"diagnosis"
"s__Collinsella_tanakaei|t__SGB14737"	0.277699870589984	0.697992211859397	0.818394569084229	"diagnosis"
"s__Coprobacillus_cateniformis|t__SGB6771"	-0.0102388792753803	0.782039811623549	0.820512914938993	"diagnosis"
"s__Coprobacillus_SGB6753|t__SGB6753"	0.43753966170969	0.635290872708768	0.818394569084229	"diagnosis"
"s__Coprobacter_fastidiosus|t__SGB1963"	-0.617561372717782	0.626678777541002	0.818394569084229	"diagnosis"
"s__Coprobacter_secundus|t__SGB1962"	-0.448445041538807	0.62554698274213	0.818394569084229	"diagnosis"
"s__Coprococcus_catus|t__SGB4670"	-0.873679079016669	0.502706572579413	0.818394569084229	"diagnosis"
"s__Coprococcus_comes|t__SGB4577"	-0.329164352575778	0.812061666832415	0.838525501412615	"diagnosis"
"s__Coprococcus_eutactus|t__SGB5117"	-0.0090038957403135	0.846086168526103	0.859257839647847	"diagnosis"
"s__Coprococcus_eutactus|t__SGB5118"	-0.323575704221358	0.657044201706696	0.818394569084229	"diagnosis"
"s__Coprococcus_eutactus|t__SGB5121"	-0.0993900333002371	0.756003769350338	0.818394569084229	"diagnosis"
"s__Coprococcus_SGB4669|t__SGB4669"	-1.31173678739335	0.295183270229341	0.818394569084229	"diagnosis"
"s__Coprococcus_sp_AF21_14LB|t__SGB25437"	0.706623288379608	0.485444730440076	0.818394569084229	"diagnosis"
"s__Corynebacterium_SGB1898|t__SGB1898"	-0.69585399281578	0.493447139710389	0.818394569084229	"diagnosis"
"s__Corynebacterium_SGB6371|t__SGB6371"	0.533791515286271	0.555136879613671	0.818394569084229	"diagnosis"
"s__Cuneatibacter_caecimuris|t__SGB29380"	0.0558609020809843	0.738413287778943	0.818394569084229	"diagnosis"
"s__Cutibacterium_acnes|t__SGB16955"	0.504426410301538	0.553706854500593	0.818394569084229	"diagnosis"
"s__Dakarella_massiliensis|t__SGB9271"	0.562499040688953	0.558848727156257	0.818394569084229	"diagnosis"
"s__Dakarella_SGB14198|t__SGB14198"	0.357419351530944	0.655565570104276	0.818394569084229	"diagnosis"
"s__Desulfovibrio_desulfuricans|t__SGB15463"	-0.694962680702461	0.520762541544134	0.818394569084229	"diagnosis"
"s__Desulfovibrio_fairfieldensis|t__SGB15470"	-1.03694201161785	0.389668348256001	0.818394569084229	"diagnosis"
"s__Desulfovibrio_legallii|t__SGB15469"	0.649452501919091	0.499040567557681	0.818394569084229	"diagnosis"
"s__Desulfovibrio_piger|t__SGB15465"	0.51201647777201	0.61972310099165	0.818394569084229	"diagnosis"
"s__Desulfovibrio_piger|t__SGB15467"	0.930260940074389	0.40766506838066	0.818394569084229	"diagnosis"
"s__Desulfovibrio_SGB5076|t__SGB5076"	0.442974201497876	0.648565652904792	0.818394569084229	"diagnosis"
"s__Desulfovibrio_SGB5077|t__SGB5077"	-0.916022114035468	0.588936523373978	0.818394569084229	"diagnosis"
"s__Dialister_hominis|t__SGB5803_group"	0.639609360937973	0.643228549480891	0.818394569084229	"diagnosis"
"s__Dialister_invisus|t__SGB5825_group"	0.271523169694758	0.853585783762379	0.865289427963874	"diagnosis"
"s__Dialister_pneumosintes|t__SGB5842"	1.24858621826246	0.350067317768229	0.818394569084229	"diagnosis"
"s__Dielma_fastidiosa|t__SGB4031"	1.13672646436907	0.420069115227501	0.818394569084229	"diagnosis"
"s__Dorea_formicigenerans|t__SGB4575"	-0.857599871468718	0.591041241364152	0.818394569084229	"diagnosis"
"s__Dorea_longicatena|t__SGB4581"	-1.29178440083765	0.454580874619499	0.818394569084229	"diagnosis"
"s__Dorea_longicatena|t__SGB4582"	-0.0615904982624242	0.885070335019617	0.889078805739814	"diagnosis"
"s__Dorea_phocaeensis|t__SGB4572"	1.33312595698472	0.309886391106033	0.818394569084229	"diagnosis"
"s__Dorea_sp_AF24_7LB|t__SGB4571"	1.4967567230995	0.235289795044898	0.818394569084229	"diagnosis"
"s__Dorea_sp_AF36_15AT|t__SGB4552"	0.399476337873025	0.664284356862796	0.818394569084229	"diagnosis"
"s__Drancourtella_sp_An57|t__SGB4619"	0.733708059327906	0.53561259304008	0.818394569084229	"diagnosis"
"s__Duodenibacillus_massiliensis|t__SGB9273"	0.910562207099236	0.416918289383798	0.818394569084229	"diagnosis"
"s__Dysgonomonas_capnocytophagoides|t__SGB1769"	0.563083495751218	0.544150792877212	0.818394569084229	"diagnosis"
"s__Dysgonomonas_gadei|t__SGB1774"	-0.25586384235311	0.684815587919373	0.818394569084229	"diagnosis"
"s__Dysgonomonas_mossii|t__SGB1772"	-0.281473907998708	0.651514111617867	0.818394569084229	"diagnosis"
"s__Dysosmobacter_sp_BX15|t__SGB15053"	-2.11617638520704	0.281051963791816	0.818394569084229	"diagnosis"
"s__Dysosmobacter_sp_Marseille_Q4140|t__SGB53706"	0.544521954806363	0.544916213208846	0.818394569084229	"diagnosis"
"s__Dysosmobacter_sp_NSJ_60|t__SGB15124"	0.762777987566897	0.632667588281249	0.818394569084229	"diagnosis"
"s__Dysosmobacter_welbionis|t__SGB15078"	-1.00714233216686	0.513552957178536	0.818394569084229	"diagnosis"
"s__Eggerthella_lenta|t__SGB14809"	-1.18516751558789	0.354501876455414	0.818394569084229	"diagnosis"
"s__Eikenella_corrodens|t__SGB9434_group"	0.323034021576175	0.671189550406293	0.818394569084229	"diagnosis"
"s__Eisenbergiella_massiliensis|t__SGB4987"	-0.408210777400739	0.752015615841221	0.818394569084229	"diagnosis"
"s__Eisenbergiella_sp_OF01_20|t__SGB4989"	0.925774468929832	0.446836790537743	0.818394569084229	"diagnosis"
"s__Eisenbergiella_tayi|t__SGB4988"	-0.481837268648515	0.714840101135164	0.818394569084229	"diagnosis"
"s__Ellagibacter_isourolithinifaciens|t__SGB14816_group"	0.601578295198876	0.513052708604861	0.818394569084229	"diagnosis"
"s__Emergencia_timonensis|t__SGB3970"	-0.354165121909397	0.682007056940589	0.818394569084229	"diagnosis"
"s__Enorma_burkinafasonensis|t__SGB86218"	0.507152706258091	0.544821496230631	0.818394569084229	"diagnosis"
"s__Enterobacter_cancerogenus|t__SGB10128"	0.657047814611117	0.501023031134595	0.818394569084229	"diagnosis"
"s__Enterobacter_hormaechei|t__SGB10130"	0.95857367937454	0.412257147455601	0.818394569084229	"diagnosis"
"s__Enterobacter_kobei|t__SGB10133"	0.52270163054981	0.551978286270768	0.818394569084229	"diagnosis"
"s__Enterobacter_ludwigii|t__SGB10127"	0.84141507680326	0.45862157058216	0.818394569084229	"diagnosis"
"s__Enterobacter_roggenkampii|t__SGB10139"	0.53724871947454	0.54895917642189	0.818394569084229	"diagnosis"
"s__Enterocloster_aldenensis|t__SGB4762"	2.34752839876394	0.161661399714227	0.818394569084229	"diagnosis"
"s__Enterocloster_asparagiformis|t__SGB4724"	0.588898238013167	0.596791774947802	0.818394569084229	"diagnosis"
"s__Enterocloster_bolteae|t__SGB4758"	2.87817103139958	0.135948463778147	0.818394569084229	"diagnosis"
"s__Enterocloster_citroniae|t__SGB4761"	-0.00441218333893905	0.861805239058826	0.872823753530811	"diagnosis"
"s__Enterocloster_clostridioformis|t__SGB4759"	0.177485540781679	0.772969686802447	0.818394569084229	"diagnosis"
"s__Enterocloster_clostridioformis|t__SGB4760"	2.39955568789187	0.150934895009063	0.818394569084229	"diagnosis"
"s__Enterocloster_lavalensis|t__SGB4725"	1.48703835749892	0.296581013644601	0.818394569084229	"diagnosis"
"s__Enterocloster_SGB14313|t__SGB14313"	-0.11817991720107	0.771075854682697	0.818394569084229	"diagnosis"
"s__Enterococcus_faecalis|t__SGB7962"	0.806102369686826	0.444365488951004	0.818394569084229	"diagnosis"
"s__Enterococcus_faecium|t__SGB7967"	0.455638943264139	0.577284525048333	0.818394569084229	"diagnosis"
"s__Enterococcus_faecium|t__SGB7968"	0.713088362019115	0.479085458991991	0.818394569084229	"diagnosis"
"s__Enterococcus_hirae|t__SGB7970"	0.437262317554858	0.604528948873494	0.818394569084229	"diagnosis"
"s__Enteroscipio_rubneri|t__SGB14803"	-0.121070464275335	0.718208190411809	0.818394569084229	"diagnosis"
"s__Erysipelatoclostridium_ramosum|t__SGB6744"	2.32640679390081	0.14479311652986	0.818394569084229	"diagnosis"
"s__Erysipelatoclostridium_sp_An15|t__SGB6746"	0.663944942887958	0.50535722485038	0.818394569084229	"diagnosis"
"s__Escherichia_coli|t__SGB10068"	2.55344801631452	0.195383650013753	0.818394569084229	"diagnosis"
"s__Escherichia_marmotae|t__SGB10064"	0.572486504572982	0.565897965598033	0.818394569084229	"diagnosis"
"s__Eubacteriaceae_bacterium_Marseille_Q4139|t__SGB4718"	0.608236873950419	0.522687927375335	0.818394569084229	"diagnosis"
"s__Eubacteriaceae_bacterium|t__SGB3958"	0.0148938942421834	0.747294475335239	0.818394569084229	"diagnosis"
"s__Eubacteriaceae_bacterium|t__SGB4546"	-1.77126711860944	0.152794753510341	0.818394569084229	"diagnosis"
"s__Eubacteriaceae_bacterium|t__SGB5043"	-1.1088677986299	0.381644596953187	0.818394569084229	"diagnosis"
"s__Eubacteriales_unclassified_SGB15145|t__SGB15145"	-1.39969004210504	0.306479916517871	0.818394569084229	"diagnosis"
"s__Eubacteriales_unclassified_SGB71281|t__SGB71281"	0.517978529537576	0.535116850799991	0.818394569084229	"diagnosis"
"s__Eubacterium_ramulus|t__SGB4959"	-1.08369634315796	0.507245286282994	0.818394569084229	"diagnosis"
"s__Eubacterium_ramulus|t__SGB4960"	0.479552547003035	0.550853276784169	0.818394569084229	"diagnosis"
"s__Eubacterium_rectale|t__SGB4933"	-0.773444233822816	0.629963144626273	0.818394569084229	"diagnosis"
"s__Eubacterium_SGB4671|t__SGB4671"	0.377512964471612	0.656540862885939	0.818394569084229	"diagnosis"
"s__Eubacterium_SGB4961|t__SGB4961"	0.512643609646915	0.565519802109638	0.818394569084229	"diagnosis"
"s__Eubacterium_SGB6276|t__SGB6276"	0.00546954601015216	0.821343239807253	0.844962572306348	"diagnosis"
"s__Eubacterium_siraeum|t__SGB4198"	-1.66663929751911	0.334935077311671	0.818394569084229	"diagnosis"
"s__Eubacterium_sp_AF16_48|t__SGB5042"	-1.4475651190363	0.302768253029159	0.818394569084229	"diagnosis"
"s__Eubacterium_sp_AF22_9|t__SGB5083"	0.609940357294808	0.56768143217259	0.818394569084229	"diagnosis"
"s__Eubacterium_sp_AF34_35BH|t__SGB5051"	0.0698014083022884	0.824765288710339	0.847696668377911	"diagnosis"
"s__Eubacterium_ventriosum|t__SGB5045"	-1.74518079768983	0.35634814508465	0.818394569084229	"diagnosis"
"s__Evtepia_gabavorous|t__SGB15120"	-2.42504760416658	0.108506125951424	0.818394569084229	"diagnosis"
"s__Extibacter_muris|t__SGB4633"	-0.0111878233751903	0.752634779366722	0.818394569084229	"diagnosis"
"s__Faecalibacillus_faecis|t__SGB6750"	0.0694153565355232	0.79117521525973	0.824379895873462	"diagnosis"
"s__Faecalibacillus_intestinalis|t__SGB6754"	-2.45571155902168	0.113221263313588	0.818394569084229	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15316"	0.180571778759874	0.888551162082428	0.89112345336126	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15317"	-1.40331185021795	0.451908100125403	0.818394569084229	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15318"	-1.83355747167183	0.326535660670079	0.818394569084229	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15322"	0.121440550724353	0.791458991353857	0.824379895873462	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15323"	0.723042339205871	0.56868978012555	0.818394569084229	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15326"	4.20970340531816	0.032059957790862	0.818394569084229	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15332"	-2.12752909665077	0.301151458149593	0.818394569084229	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15333"	-0.0702584638100543	0.80460078279796	0.833148709731968	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15342"	-2.24677124922792	0.184583758759791	0.818394569084229	"diagnosis"
"s__Faecalibacterium_SGB15315|t__SGB15315"	-3.80980195267382	0.0439342775590814	0.818394569084229	"diagnosis"
"s__Faecalibacterium_SGB15346|t__SGB15346"	-0.228376259799551	0.866572985826515	0.875254500256471	"diagnosis"
"s__Faecalicatena_contorta|t__SGB4613"	0.576075272204847	0.540083444211148	0.818394569084229	"diagnosis"
"s__Faecalicatena_fissicatena|t__SGB4871"	-3.64430146566448	0.0238598300851475	0.818394569084229	"diagnosis"
"s__Faecalicatena_SGB4872|t__SGB4872"	0.247956528866987	0.678982358135593	0.818394569084229	"diagnosis"
"s__Faecalicoccus_SGB6321|t__SGB6321"	0.644934487631908	0.500747025285656	0.818394569084229	"diagnosis"
"s__Faecalimonas_umbilicata|t__SGB4583"	1.09212793877865	0.423759427361334	0.818394569084229	"diagnosis"
"s__Faecalitalea_cylindroides|t__SGB6790"	-0.0049245576620268	0.775621297519433	0.818394569084229	"diagnosis"
"s__Firmicutes_bacterium_AF16_15|t__SGB4993"	-3.3949025439622	0.0425911245472759	0.818394569084229	"diagnosis"
"s__Flavonifractor_plautii|t__SGB15132"	1.63695110187842	0.312389770124174	0.818394569084229	"diagnosis"
"s__Flavonifractor_sp_An10|t__SGB15134"	0.195973445810015	0.710961371513222	0.818394569084229	"diagnosis"
"s__Flavonifractor_sp_An100|t__SGB15160"	0.460628383470825	0.580185365662523	0.818394569084229	"diagnosis"
"s__Formosa_SGB1638|t__SGB1638"	0.817551618694289	0.411583745159231	0.818394569084229	"diagnosis"
"s__Fournierella_massiliensis|t__SGB15280"	0.558628114307682	0.539220709013439	0.818394569084229	"diagnosis"
"s__Frisingicoccus_caecimuris|t__SGB4675"	0.615703156209159	0.526157961836966	0.818394569084229	"diagnosis"
"s__Fusicatenibacter_saccharivorans|t__SGB4874"	-1.27924097381172	0.381656498879181	0.818394569084229	"diagnosis"
"s__Fusobacterium_gonidiaformans|t__SGB5985"	0.52580383463923	0.568468710789959	0.818394569084229	"diagnosis"
"s__Fusobacterium_nucleatum|t__SGB6001"	0.519514856519323	0.547269162031353	0.818394569084229	"diagnosis"
"s__Fusobacterium_nucleatum|t__SGB6007"	0.620152883079657	0.539059511550694	0.818394569084229	"diagnosis"
"s__Fusobacterium_nucleatum|t__SGB6011"	0.493747771514212	0.571123870044377	0.818394569084229	"diagnosis"
"s__Fusobacterium_ulcerans|t__SGB6039"	0.720342744416264	0.488543210900273	0.818394569084229	"diagnosis"
"s__Fusobacterium_ulcerans|t__SGB6041"	0.550965462143869	0.553063871850807	0.818394569084229	"diagnosis"
"s__Gemmiger_formicilis|t__SGB15300"	-3.2734663688777	0.0520757696897995	0.818394569084229	"diagnosis"
"s__Gemmiger_formicilis|t__SGB15305"	0.401488897058378	0.597058262128331	0.818394569084229	"diagnosis"
"s__Gemmiger_formicilis|t__SGB63307"	0.595042407185832	0.561265285741585	0.818394569084229	"diagnosis"
"s__Gemmiger_SGB1481|t__SGB1481"	0.756626403525399	0.573472488591673	0.818394569084229	"diagnosis"
"s__Gemmiger_SGB15295|t__SGB15295"	-1.09990513368165	0.367067851033615	0.818394569084229	"diagnosis"
"s__Gemmiger_SGB15299|t__SGB15299"	-1.76780614758787	0.20627291019261	0.818394569084229	"diagnosis"
"s__Gemmiger_sp_An87|t__SGB15281"	0.43844574983828	0.588605026871721	0.818394569084229	"diagnosis"
"s__GGB10692_SGB17347|t__SGB17347"	0.558061304376058	0.550055371003403	0.818394569084229	"diagnosis"
"s__GGB1093_SGB1404|t__SGB1404"	0.628622605917882	0.520571829845618	0.818394569084229	"diagnosis"
"s__GGB1095_SGB1407|t__SGB1407"	-0.309793044805069	0.644025590354199	0.818394569084229	"diagnosis"
"s__GGB1102_SGB1416|t__SGB1416"	0.981360804699394	0.419858768102497	0.818394569084229	"diagnosis"
"s__GGB1123_SGB1437|t__SGB1437"	0.905411067564477	0.390627556302087	0.818394569084229	"diagnosis"
"s__GGB1147_SGB1474|t__SGB1474"	0.654416641885692	0.509176118132359	0.818394569084229	"diagnosis"
"s__GGB1239_SGB1657|t__SGB1657"	0.603363128684904	0.51542967413675	0.818394569084229	"diagnosis"
"s__GGB1239_SGB1658|t__SGB1658"	0.460583503844941	0.565073745084854	0.818394569084229	"diagnosis"
"s__GGB1246_SGB1667|t__SGB1667"	0.667380914206351	0.519257075840339	0.818394569084229	"diagnosis"
"s__GGB1247_SGB1668|t__SGB1668"	0.594288306593221	0.540624337589305	0.818394569084229	"diagnosis"
"s__GGB1266_SGB1699|t__SGB1699"	0.815082889227461	0.556307675581979	0.818394569084229	"diagnosis"
"s__GGB13404_SGB14252|t__SGB14252"	-1.01572150297296	0.391691105144839	0.818394569084229	"diagnosis"
"s__GGB1341_SGB1799|t__SGB1799"	0.571364243979929	0.531627441782208	0.818394569084229	"diagnosis"
"s__GGB1345_SGB1803|t__SGB1803"	0.761173747483949	0.490581406958528	0.818394569084229	"diagnosis"
"s__GGB1364_SGB1833|t__SGB1833"	0.191561640581436	0.697955903041127	0.818394569084229	"diagnosis"
"s__GGB13758_SGB9208|t__SGB9208"	-0.0585745751669678	0.736404630275911	0.818394569084229	"diagnosis"
"s__GGB1380_SGB1883|t__SGB1883"	0.78107960068831	0.442664644095873	0.818394569084229	"diagnosis"
"s__GGB13818_SGB6606|t__SGB6606"	-0.197907861173025	0.678309078495676	0.818394569084229	"diagnosis"
"s__GGB1385_SGB1890|t__SGB1890"	-0.0783981908993438	0.746756354849224	0.818394569084229	"diagnosis"
"s__GGB14025_SGB14906|t__SGB14906"	0.0701579365030466	0.816165939104724	0.84041599486271	"diagnosis"
"s__GGB1407_SGB1930|t__SGB1930"	-0.0926315893072744	0.758462332723031	0.818394569084229	"diagnosis"
"s__GGB1420_SGB1957|t__SGB1957"	0.673318279353979	0.484238953645188	0.818394569084229	"diagnosis"
"s__GGB1458_SGB2021|t__SGB2021"	-0.279574612814375	0.679744670222417	0.818394569084229	"diagnosis"
"s__GGB1460_SGB2023|t__SGB2023"	0.471319168185033	0.589398921321092	0.818394569084229	"diagnosis"
"s__GGB1495_SGB2071|t__SGB2071"	0.868679960599842	0.437599811476815	0.818394569084229	"diagnosis"
"s__GGB1527_SGB59850|t__SGB59850"	0.702413774128175	0.492966910234487	0.818394569084229	"diagnosis"
"s__GGB1543_SGB2126|t__SGB2126"	-0.0399269036878309	0.770659511122211	0.818394569084229	"diagnosis"
"s__GGB1549_SGB2133|t__SGB2133"	0.555044281655151	0.593734531243229	0.818394569084229	"diagnosis"
"s__GGB15850_SGB5785|t__SGB5785"	0.676134757784018	0.498532393209133	0.818394569084229	"diagnosis"
"s__GGB16040_SGB9347|t__SGB9347"	0.596771716409562	0.624272723903293	0.818394569084229	"diagnosis"
"s__GGB1627_SGB2227|t__SGB2227"	0.401767426640877	0.664104380727678	0.818394569084229	"diagnosis"
"s__GGB1631_SGB2239|t__SGB2239"	0.621893537887581	0.549007254743278	0.818394569084229	"diagnosis"
"s__GGB1680_SGB2312|t__SGB2312"	-0.617472702882943	0.541928318240262	0.818394569084229	"diagnosis"
"s__GGB18384_SGB14372|t__SGB14372"	0.589893786812623	0.518671067049176	0.818394569084229	"diagnosis"
"s__GGB25158_SGB42321|t__SGB42321"	0.035405346699932	0.756948750541485	0.818394569084229	"diagnosis"
"s__GGB2652_SGB3573|t__SGB3573"	0.142179782312021	0.705778755145132	0.818394569084229	"diagnosis"
"s__GGB2653_SGB3574|t__SGB3574"	-3.48842469016169	0.0261787350502261	0.818394569084229	"diagnosis"
"s__GGB269_SGB376|t__SGB376"	0.595148809721985	0.517480497664179	0.818394569084229	"diagnosis"
"s__GGB2732_SGB58358|t__SGB58358"	0.505588220731568	0.579703566813782	0.818394569084229	"diagnosis"
"s__GGB27377_SGB13972|t__SGB13972"	0.726503482390798	0.500386328764323	0.818394569084229	"diagnosis"
"s__GGB27782_SGB40196|t__SGB40196"	0.48516699456321	0.571608556210543	0.818394569084229	"diagnosis"
"s__GGB28262_SGB40814|t__SGB40814"	0.452027624186332	0.604633327459781	0.818394569084229	"diagnosis"
"s__GGB28271_SGB40830|t__SGB40830"	0.424229088778594	0.578584214786317	0.818394569084229	"diagnosis"
"s__GGB28319_SGB40892|t__SGB40892"	0.652518683349734	0.498936666483228	0.818394569084229	"diagnosis"
"s__GGB28403_SGB40190|t__SGB40190"	0.576309716507684	0.546315396155369	0.818394569084229	"diagnosis"
"s__GGB28474_SGB41058|t__SGB41058"	0.605336141083709	0.522344209786716	0.818394569084229	"diagnosis"
"s__GGB2848_SGB3813|t__SGB3813"	0.82435439758464	0.489150843127985	0.818394569084229	"diagnosis"
"s__GGB2958_SGB3940|t__SGB3940"	0.485056788366146	0.573991686938299	0.818394569084229	"diagnosis"
"s__GGB2970_SGB3952|t__SGB3952"	-0.180654435309384	0.741145236598375	0.818394569084229	"diagnosis"
"s__GGB2977_SGB3959|t__SGB3959"	-0.295392502707067	0.63922313022732	0.818394569084229	"diagnosis"
"s__GGB2980_SGB3962|t__SGB3962"	0.087952993094106	0.732423697340777	0.818394569084229	"diagnosis"
"s__GGB2982_SGB3964|t__SGB3964"	0.17210423365805	0.725914576616607	0.818394569084229	"diagnosis"
"s__GGB2983_SGB3965|t__SGB3965"	0.0972773817409546	0.745680615423791	0.818394569084229	"diagnosis"
"s__GGB2987_SGB3969|t__SGB3969"	0.264304013396558	0.669145404362021	0.818394569084229	"diagnosis"
"s__GGB2998_SGB3988|t__SGB3988"	-2.38573166373174	0.0768122707266623	0.818394569084229	"diagnosis"
"s__GGB2998_SGB3989|t__SGB3989"	-1.55313685152315	0.21279038245247	0.818394569084229	"diagnosis"
"s__GGB3000_SGB3991|t__SGB3991"	-0.204244434621553	0.667786267898068	0.818394569084229	"diagnosis"
"s__GGB3001_SGB3992|t__SGB3992"	-0.633088587448361	0.521006442371789	0.818394569084229	"diagnosis"
"s__GGB3002_SGB3993|t__SGB3993"	-0.299163116092033	0.649655314534676	0.818394569084229	"diagnosis"
"s__GGB3004_SGB3995|t__SGB3995"	-0.174012178041276	0.707419428422436	0.818394569084229	"diagnosis"
"s__GGB3005_SGB3996|t__SGB3996"	-1.06416586676858	0.362734050675534	0.818394569084229	"diagnosis"
"s__GGB3032_SGB4027|t__SGB4027"	0.690920683565372	0.473811854320511	0.818394569084229	"diagnosis"
"s__GGB3033_SGB4028|t__SGB4028"	0.405655871173398	0.602701224531809	0.818394569084229	"diagnosis"
"s__GGB3033_SGB4029|t__SGB4029"	0.415056242910306	0.647190895831346	0.818394569084229	"diagnosis"
"s__GGB3034_SGB4030|t__SGB4030"	0.634674812966138	0.558480977952431	0.818394569084229	"diagnosis"
"s__GGB30455_SGB72339|t__SGB72339"	0.64691135812786	0.491038514899684	0.818394569084229	"diagnosis"
"s__GGB3057_SGB4059|t__SGB4059"	1.32660845527752	0.286852965715487	0.818394569084229	"diagnosis"
"s__GGB3058_SGB4060|t__SGB4060"	0.16790320513312	0.709002564640666	0.818394569084229	"diagnosis"
"s__GGB3061_SGB4063|t__SGB4063"	0.683534068277121	0.482242957407346	0.818394569084229	"diagnosis"
"s__GGB3095_SGB4103|t__SGB4103"	0.577334201526979	0.531669548199014	0.818394569084229	"diagnosis"
