"feature"	"coef_LD"	"pval_LD"	"qval_LD"	"metadata"
"s__Turicibacter_bilis|t__SGB6847"	0.00389609495624062	0.795821430229797	0.99939636631053	"diagnosis"
"s__Lactobacillus_delbrueckii|t__SGB7020"	0.000441438293161416	0.881522044095968	0.99939636631053	"diagnosis"
"s__Fournierella_massiliensis|t__SGB15280"	0.00490930084473162	0.545868975844319	0.99939636631053	"diagnosis"
"s__GGB53985_SGB6367|t__SGB6367"	-0.00629797770993929	0.130403124628343	0.99939636631053	"diagnosis"
"s__Ruminococcus_bovis|t__SGB4272"	0.0118756352159737	0.522842933494004	0.99939636631053	"diagnosis"
"s__Eubacterium_SGB6276|t__SGB6276"	0.011374658457445	0.829251507974253	0.99939636631053	"diagnosis"
"s__Enterobacter_hormaechei|t__SGB10130"	0.0100285779623201	0.440843277296899	0.99939636631053	"diagnosis"
"s__Acinetobacter_SGB14792|t__SGB14792"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Slackia_isoflavoniconvertens|t__SGB14773"	-0.00263908899037788	0.485743195105454	0.99939636631053	"diagnosis"
"s__GGB3005_SGB3996|t__SGB3996"	-0.0122117478387642	0.407728743993838	0.99939636631053	"diagnosis"
"s__Lachnospiraceae_bacterium_OM04_12BH|t__SGB4893"	0.00776921034511627	0.636432982701937	0.99939636631053	"diagnosis"
"s__Clostridium_SGB4909|t__SGB4909"	0.0272012646409103	0.328140256654772	0.99939636631053	"diagnosis"
"s__Lactococcus_lactis|t__SGB7985"	0.000575844737641242	0.803596435697234	0.99939636631053	"diagnosis"
"s__GGB9559_SGB14969|t__SGB14969"	-0.000459211269475623	0.849412001188288	0.99939636631053	"diagnosis"
"s__GGB35068_SGB47850|t__SGB47850"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Eubacterium_ramulus|t__SGB4960"	0.000466392510429541	0.84979462659173	0.99939636631053	"diagnosis"
"s__GGB9713_SGB15249|t__SGB15249"	-0.0801019410929717	0.451298705547644	0.99939636631053	"diagnosis"
"s__Pseudomonas_aeruginosa|t__SGB12320"	0.0411794362082606	0.449559749560593	0.99939636631053	"diagnosis"
"s__GGB9345_SGB14311|t__SGB14311"	0.0483349180058029	0.301634699976611	0.99939636631053	"diagnosis"
"s__Porphyromonas_SGB1979|t__SGB1979"	0.0195928531917524	0.449213833752065	0.99939636631053	"diagnosis"
"s__GGB40351_SGB14301|t__SGB14301"	0.0159554539706728	0.449270822258301	0.99939636631053	"diagnosis"
"s__GGB33928_SGB15225|t__SGB15225"	-0.0138329855703752	0.420630630940364	0.99939636631053	"diagnosis"
"s__Anaerotruncus_massiliensis|t__SGB14965"	0.00564458013496165	0.576131382723455	0.99939636631053	"diagnosis"
"s__GGB9210_SGB14149|t__SGB14149"	0.0235911367182606	0.288205004572943	0.99939636631053	"diagnosis"
"s__GGB3818_SGB5183|t__SGB5183"	0.00513842125727319	0.491419611564698	0.99939636631053	"diagnosis"
"s__Methanobrevibacter_smithii|t__SGB714"	0.00161007393209915	0.929530444583458	0.99939636631053	"diagnosis"
"s__Clostridiaceae_bacterium_Marseille_Q3526|t__SGB4703"	-0.0179371661486915	0.538822424297195	0.99939636631053	"diagnosis"
"s__Candidatus_Woodwardibium_gallinarum|t__SGB14953"	0.0123044467356507	0.326130812334286	0.99939636631053	"diagnosis"
"s__Eubacterium_SGB4671|t__SGB4671"	0.00214388224752763	0.760042429973385	0.99939636631053	"diagnosis"
"s__GGB9343_SGB14307|t__SGB14307"	0.00445145295148491	0.470607389014572	0.99939636631053	"diagnosis"
"s__GGB30455_SGB72339|t__SGB72339"	0.00355124770482463	0.485639997603857	0.99939636631053	"diagnosis"
"s__GGB33512_SGB15202|t__SGB15202"	0.00343481781127219	0.488434640549413	0.99939636631053	"diagnosis"
"s__GGB9501_SGB14898|t__SGB14898"	0.00373950331294017	0.449680226522214	0.99939636631053	"diagnosis"
"s__GGB28474_SGB41058|t__SGB41058"	0.0033490161918474	0.490665579794751	0.99939636631053	"diagnosis"
"s__GGB3537_SGB4727|t__SGB4727"	0.00166565414079761	0.687595304426522	0.99939636631053	"diagnosis"
"s__GGB9770_SGB15390|t__SGB15390"	0.00328629918563623	0.37858106770479	0.99939636631053	"diagnosis"
"s__GGB3034_SGB4030|t__SGB4030"	-0.00415895514121023	0.710975028311153	0.99939636631053	"diagnosis"
"s__GGB51139_SGB71360|t__SGB71360"	0.00343611075801651	0.439214562068595	0.99939636631053	"diagnosis"
"s__GGB2970_SGB3952|t__SGB3952"	-0.00848852516231996	0.0757623010412662	0.99939636631053	"diagnosis"
"s__Desulfovibrio_desulfuricans|t__SGB15463"	-0.0656838789982869	0.0672432410930691	0.99939636631053	"diagnosis"
"s__GGB9694_SGB15204|t__SGB15204"	-0.00630283137366235	0.633494025783782	0.99939636631053	"diagnosis"
"s__GGB9611_SGB15045|t__SGB15045"	-0.030766279626729	0.14035183409255	0.99939636631053	"diagnosis"
"s__Lawsonibacter_sp_NSJ_51|t__SGB15131"	0.0264842126732714	0.314773949679568	0.99939636631053	"diagnosis"
"s__Neglectibacter_timonensis|t__SGB14851"	-0.000260793064282972	0.921069023187973	0.99939636631053	"diagnosis"
"s__GGB9627_SGB15081|t__SGB15081"	-0.00273796877100535	0.420646309695794	0.99939636631053	"diagnosis"
"s__GGB9237_SGB14179|t__SGB14179"	0.00127467382523619	0.634500694043445	0.99939636631053	"diagnosis"
"s__Faecalicatena_SGB4872|t__SGB4872"	0.000458909748661318	0.855009506648119	0.99939636631053	"diagnosis"
"s__Clostridiaceae_bacterium_H8|t__SGB4133"	0.000476759926583623	0.846628870635102	0.99939636631053	"diagnosis"
"s__Clostridiales_bacterium_Marseille_P2846|t__SGB29342"	0.000420123253125261	0.864070321713896	0.99939636631053	"diagnosis"
"s__Ruminococcus_sp_AF13_28|t__SGB4834"	0.000357936755137712	0.88412798188662	0.99939636631053	"diagnosis"
"s__GGB9788_SGB15411|t__SGB15411"	0.000385911555811281	0.87476929733161	0.99939636631053	"diagnosis"
"s__GGB9092_SGB14022|t__SGB14022"	0.00287325713997884	0.483594247782848	0.99939636631053	"diagnosis"
"s__GGB9474_SGB14868|t__SGB14868"	0.00385842305514552	0.409166927652883	0.99939636631053	"diagnosis"
"s__Oscillospiraceae_bacterium_NSJ_64|t__SGB82503"	0.000986090692801074	0.709717779605139	0.99939636631053	"diagnosis"
"s__GGB42378_SGB59548|t__SGB59548"	0.000330388974381949	0.89236049104048	0.99939636631053	"diagnosis"
"s__Pseudoflavonifractor_capillosus|t__SGB15140"	0.00278808520395759	0.39170115347478	0.99939636631053	"diagnosis"
"s__GGB2958_SGB3940|t__SGB3940"	0.000300412026686968	0.901959878190187	0.99939636631053	"diagnosis"
"s__Sutterella_sp_AM11_39|t__SGB9280"	0.00681856569928812	0.514862620554705	0.99939636631053	"diagnosis"
"s__GGB9707_SGB15229|t__SGB15229"	-0.0149022370969293	0.0392626625662024	0.99939636631053	"diagnosis"
"s__Lachnospiraceae_bacterium|t__SGB4781"	0.00195937840576374	0.690794944546269	0.99939636631053	"diagnosis"
"s__Oscillibacter_valericigenes|t__SGB15076"	0.013603147336902	0.583201952884311	0.99939636631053	"diagnosis"
"s__Candidatus_Heteroscilispira_lomanii|t__SGB63278"	0.000445574126583501	0.848649294739893	0.99939636631053	"diagnosis"
"s__Candidatus_Avimonas_narfia|t__SGB14941"	-0.00365275717166961	0.15396797505331	0.99939636631053	"diagnosis"
"s__GGB3061_SGB4063|t__SGB4063"	0.000162705087031019	0.946698452818313	0.99939636631053	"diagnosis"
"s__Cuneatibacter_caecimuris|t__SGB29380"	-0.000226422931290602	0.926079499066714	0.99939636631053	"diagnosis"
"s__Candidatus_Schneewindia_gallinarum|t__SGB63326"	-0.000493655780395716	0.841698277926983	0.99939636631053	"diagnosis"
"s__GGB3032_SGB4027|t__SGB4027"	0.00218175672922784	0.607090973976469	0.99939636631053	"diagnosis"
"s__GGB3004_SGB3995|t__SGB3995"	-0.0161767412972026	0.119175424633385	0.99939636631053	"diagnosis"
"s__GGB9537_SGB14940|t__SGB14940"	0.000745771252044104	0.745951811418096	0.99939636631053	"diagnosis"
"s__GGB38744_SGB14842|t__SGB14842"	-0.00656455162069905	0.154102808385933	0.99939636631053	"diagnosis"
"s__Holdemania_massiliensis|t__SGB4044"	-0.0224680205546306	0.13001266252171	0.99939636631053	"diagnosis"
"s__Eubacteriales_unclassified_SGB71281|t__SGB71281"	4.18597239020945e-05	0.986316632087457	0.99939636631053	"diagnosis"
"s__GGB9529_SGB53518|t__SGB53518"	-0.0331116428786039	0.0477041352257342	0.99939636631053	"diagnosis"
"s__GGB9781_SGB66170|t__SGB66170"	-0.00371713862939923	0.266554767811761	0.99939636631053	"diagnosis"
"s__Clostridium_perfringens|t__SGB6191"	0.00050353213545072	0.842509439479387	0.99939636631053	"diagnosis"
"s__Clostridium_sp_1001270J_160509_D11|t__SGB6139"	0.00187896110224236	0.761986682526347	0.99939636631053	"diagnosis"
"s__Clostridium_paraputrificum|t__SGB6187"	0.00621914549149406	0.691545924010603	0.99939636631053	"diagnosis"
"s__Limosilactobacillus_fermentum|t__SGB7106"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Lachnospiraceae_bacterium_NSJ_12|t__SGB6077"	0.000130728662705572	0.957490839775328	0.99939636631053	"diagnosis"
"s__GGB79973_SGB14341|t__SGB14341"	-0.0187695640882178	0.000764068422392157	0.360224186801409	"diagnosis"
"s__Enterobacter_asburiae|t__SGB10141"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB74403_SGB53807|t__SGB53807"	0.00327028530890667	0.519622977845357	0.99939636631053	"diagnosis"
"s__GGB77016_SGB104875|t__SGB104875"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Providencia_alcalifaciens|t__SGB10002"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB1495_SGB2071|t__SGB2071"	0.0207952406591243	0.478092075146159	0.99939636631053	"diagnosis"
"s__Bacteroides_oleiciplenus|t__SGB1850"	0.0207131630499849	0.523361911609385	0.99939636631053	"diagnosis"
"s__Fusobacterium_ulcerans|t__SGB6039"	0.00141345939231457	0.6471909267774	0.99939636631053	"diagnosis"
"s__Klebsiella_pneumoniae|t__SGB10115"	0.0160391337287466	0.432100850411837	0.99939636631053	"diagnosis"
"s__GGB51420_SGB4586|t__SGB4586"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Bifidobacterium_bifidum|t__SGB17256"	-0.0518780819784548	0.123126113538779	0.99939636631053	"diagnosis"
"s__Bifidobacterium_breve|t__SGB17247"	3.82845750251338e-05	0.989556329644952	0.99939636631053	"diagnosis"
"s__Gemmiger_SGB1481|t__SGB1481"	0.0756603370440971	0.378502466209536	0.99939636631053	"diagnosis"
"s__Streptococcus_SGB5805|t__SGB5805"	0.0990952390474256	0.306724689737229	0.99939636631053	"diagnosis"
"s__GGB3548_SGB4744|t__SGB4744"	0.00655971403468915	0.892541076565181	0.99939636631053	"diagnosis"
"s__GGB79751_SGB6028|t__SGB6028_group"	0.103375482321078	0.288364354115769	0.99939636631053	"diagnosis"
"s__GGB1345_SGB1803|t__SGB1803"	0.0258481226266645	0.559153800731164	0.99939636631053	"diagnosis"
"s__Clostridium_sp_1001270H_150608_G6|t__SGB5111"	-0.106535668705859	0.349050244124784	0.99939636631053	"diagnosis"
"s__GGB2732_SGB58358|t__SGB58358"	0.00782196257471704	0.560554271488517	0.99939636631053	"diagnosis"
"s__Desulfovibrio_piger|t__SGB15467"	0.0114246221749686	0.377640525075581	0.99939636631053	"diagnosis"
"s__Bifidobacterium_pseudocatenulatum|t__SGB17237"	-0.129337898095048	0.107833213545594	0.99939636631053	"diagnosis"
"s__GGB9469_SGB14862|t__SGB14862"	-0.00159162701464752	0.545072326088006	0.99939636631053	"diagnosis"
"s__Collinsella_SGB59878|t__SGB59878"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Clostridiaceae_bacterium_NSJ_33|t__SGB25547"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4729_SGB6550|t__SGB6550"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Candidatus_Pseudobutyricicoccus_lothianensis|t__SGB14975"	0.001111510842243	0.694640956990156	0.99939636631053	"diagnosis"
"s__Candidatus_Howiella_intestinavium|t__SGB63345"	0.000121162866321075	0.960856058902737	0.99939636631053	"diagnosis"
"s__Eubacteriaceae_bacterium_CHKCI004|t__SGB4682"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Anaerostipes_butyraticus|t__SGB59711"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Colibacter_massiliensis|t__SGB5869"	-0.00169411822901615	0.524754527995732	0.99939636631053	"diagnosis"
"s__Klebsiella_oxytoca|t__SGB10118"	0.0104416431908606	0.513283042919968	0.99939636631053	"diagnosis"
"s__Citrobacter_braakii|t__SGB10086"	0.00293453727347328	0.595160046523062	0.99939636631053	"diagnosis"
"s__Citrobacter_freundii|t__SGB10083"	0.0172832579839974	0.499348851410017	0.99939636631053	"diagnosis"
"s__Bifidobacterium_animalis|t__SGB17278"	0.000384143762016233	0.871673208056426	0.99939636631053	"diagnosis"
"s__Holdemanella_porci|t__SGB6796"	-0.00011590692678754	0.995018839443364	0.99939636631053	"diagnosis"
"s__Clostridium_neonatale|t__SGB6169"	0.0141158075114421	0.774483968575102	0.99939636631053	"diagnosis"
"s__Anaeroglobus_geminatus|t__SGB5870"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB3109_SGB4119|t__SGB4119"	-0.00380569489968567	0.50284510985603	0.99939636631053	"diagnosis"
"s__Bacteroides_nordii|t__SGB1858"	-0.0363593900927809	0.578954292861029	0.99939636631053	"diagnosis"
"s__Butyricimonas_SGB15260|t__SGB15260"	-0.0560010967558291	0.0856937882088699	0.99939636631053	"diagnosis"
"s__Lactobacillus_acidophilus|t__SGB7044"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Enterococcus_faecium|t__SGB7968"	0.000557894689745113	0.852570305220483	0.99939636631053	"diagnosis"
"s__Clostridioides_difficile|t__SGB6136"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Morganella_morganii|t__SGB10028"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB1549_SGB2133|t__SGB2133"	0.0410816779231148	0.453775463107528	0.99939636631053	"diagnosis"
"s__GGB9635_SGB15106|t__SGB15106"	-0.00703401707665087	0.914705635459313	0.99939636631053	"diagnosis"
"s__Alistipes_provencensis|t__SGB2298"	0.0049773207400937	0.779490259923378	0.99939636631053	"diagnosis"
"s__Bacteroides_intestinalis|t__SGB1845"	0.0331097432784185	0.450738793704756	0.99939636631053	"diagnosis"
"s__GGB4768_SGB6601|t__SGB6601"	0.0525418383608639	0.549097817633134	0.99939636631053	"diagnosis"
"s__Desulfovibrio_legallii|t__SGB15469"	0.00497266213442144	0.513086674969914	0.99939636631053	"diagnosis"
"s__Clostridium_sp_AF32_12BH|t__SGB4710"	0.00427236270710855	0.519259665474297	0.99939636631053	"diagnosis"
"s__Alistipes_sp_AF17_16|t__SGB2326"	-0.0659139421985839	0.0519071900773184	0.99939636631053	"diagnosis"
"s__Clostridium_sp_AF12_28|t__SGB4715"	0.0110105188383495	0.631970987516314	0.99939636631053	"diagnosis"
"s__Roseburia_sp_AM59_24XD|t__SGB4654"	-0.122240960599236	0.0480484828501101	0.99939636631053	"diagnosis"
"s__Dakarella_SGB14198|t__SGB14198"	0.00315764994778545	0.584241002661956	0.99939636631053	"diagnosis"
"s__GGB9708_SGB15234|t__SGB15234"	0.0058206306967523	0.943538962801764	0.99939636631053	"diagnosis"
"s__Nitrosopumilus_SGB14899|t__SGB14899"	-0.000689629888023046	0.928622890858863	0.99939636631053	"diagnosis"
"s__GGB9062_SGB13981|t__SGB13981"	0.0136026605914422	0.341118580103361	0.99939636631053	"diagnosis"
"s__GGB9760_SGB15374|t__SGB15374"	-0.0310533508643982	0.242101573870833	0.99939636631053	"diagnosis"
"s__Anaerococcus_SGB4342|t__SGB4342"	0.00194078853636871	0.594632596445471	0.99939636631053	"diagnosis"
"s__Clostridiaceae_bacterium_Marseille_Q4145|t__SGB4769"	-0.0250583788959203	0.0787583506758514	0.99939636631053	"diagnosis"
"s__GGB80073_SGB9385|t__SGB9385"	0.00351985210031291	0.434330456751899	0.99939636631053	"diagnosis"
"s__Enterobacter_ludwigii|t__SGB10127"	0.038792020790832	0.5096980303879	0.99939636631053	"diagnosis"
"s__GGB9524_SGB14924|t__SGB14924"	0.00271918541372777	0.744028212844985	0.99939636631053	"diagnosis"
"s__GGB9342_SGB14306|t__SGB14306"	-0.0421350174550811	0.502021397332608	0.99939636631053	"diagnosis"
"s__GGB25158_SGB42321|t__SGB42321"	-0.000658110627174135	0.81710839839423	0.99939636631053	"diagnosis"
"s__Kluyvera_ascorbata|t__SGB10107"	0.000771902937424655	0.769098782069308	0.99939636631053	"diagnosis"
"s__GGB52130_SGB14966|t__SGB14966"	-0.0115282622181844	0.011235864049499	0.99939636631053	"diagnosis"
"s__Citrobacter_freundii|t__SGB10084"	0.00455807738605047	0.541924540386147	0.99939636631053	"diagnosis"
"s__Leclercia_adecarboxylata|t__SGB10147"	0.000456116817249021	0.854852886880585	0.99939636631053	"diagnosis"
"s__GGB13404_SGB14252|t__SGB14252"	-0.0101896922052167	0.119053743729834	0.99939636631053	"diagnosis"
"s__GGB9291_SGB14248|t__SGB14248"	0.000397410049248269	0.872535206472308	0.99939636631053	"diagnosis"
"s__Ruminococcaceae_bacterium_D5|t__SGB14960"	0.000609960580435478	0.796376581516653	0.99939636631053	"diagnosis"
"s__Raoultella_ornithinolytica|t__SGB10124"	0.00023806005211897	0.922518444897215	0.99939636631053	"diagnosis"
"s__Oscillibacter_sp_PC13|t__SGB7258"	-0.000361206366297096	0.881098744891141	0.99939636631053	"diagnosis"
"s__Enterobacter_kobei|t__SGB10133"	0.000178445408755191	0.941757176683025	0.99939636631053	"diagnosis"
"s__GGB33469_SGB15237|t__SGB15237"	0.00184090517928403	0.457463471961157	0.99939636631053	"diagnosis"
"s__Parabacteroides_goldsteinii|t__SGB1937"	0.000125113762654352	0.959112672846683	0.99939636631053	"diagnosis"
"s__GGB3475_SGB4638|t__SGB4638"	0.000637640622860523	0.831963941508525	0.99939636631053	"diagnosis"
"s__Frisingicoccus_caecimuris|t__SGB4675"	0.000602653329936745	0.818440447765989	0.99939636631053	"diagnosis"
"s__GGB9608_SGB15041|t__SGB15041"	0.00320460784670105	0.502604873711049	0.99939636631053	"diagnosis"
"s__GGB9115_SGB14048|t__SGB14048"	0.00071223669209131	0.757926185146607	0.99939636631053	"diagnosis"
"s__GGB9721_SGB15275|t__SGB15275"	0.00902709325872924	0.458470235429093	0.99939636631053	"diagnosis"
"s__GGB9091_SGB14020|t__SGB14020"	0.00731577998741226	0.57095628404037	0.99939636631053	"diagnosis"
"s__Victivallis_lenta|t__SGB9203"	-0.014688736465471	0.16177148014404	0.99939636631053	"diagnosis"
"s__GGB9240_SGB14182|t__SGB14182"	-0.000850037582694093	0.836061892513816	0.99939636631053	"diagnosis"
"s__GGB3490_SGB4664|t__SGB4664"	-0.0148550297477322	0.518010611880827	0.99939636631053	"diagnosis"
"s__GGB4586_SGB6344|t__SGB6344"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Blautia_luti|t__SGB4832"	0.00130053960646723	0.707804501772055	0.99939636631053	"diagnosis"
"s__Enterococcus_SGB6173|t__SGB6173"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Lachnospiraceae_bacterium_AM48_27BH|t__SGB4706"	-0.0305320371237411	0.17906295163123	0.99939636631053	"diagnosis"
"s__Coprococcus_eutactus|t__SGB5117"	0.00742210222142447	0.954607234772106	0.99939636631053	"diagnosis"
"s__Bacteroides_mediterraneensis|t__SGB1912"	-0.154879525052479	0.262070364557768	0.99939636631053	"diagnosis"
"s__GGB3277_SGB4327|t__SGB4327"	0.106387053967695	0.326170889321143	0.99939636631053	"diagnosis"
"s__GGB3278_SGB4328|t__SGB4328"	0.00768137130104135	0.951595123648479	0.99939636631053	"diagnosis"
"s__Alloscardovia_omnicolens|t__SGB17300"	0.00743233164158186	0.520701562101002	0.99939636631053	"diagnosis"
"s__Akkermansia_sp_KLE1798|t__SGB9224"	-0.0380093554179645	0.723868011812085	0.99939636631053	"diagnosis"
"s__Gemmiger_SGB15295|t__SGB15295"	-0.107868570166716	0.0492111698298288	0.99939636631053	"diagnosis"
"s__GGB51647_SGB4348|t__SGB4348"	0.0507398122708892	0.469770166625599	0.99939636631053	"diagnosis"
"s__GGB32900_SGB53446|t__SGB53446"	-0.0106944164017619	0.159161311553341	0.99939636631053	"diagnosis"
"s__Clostridiales_bacterium_NSJ_32|t__SGB4438"	-0.00227270155373971	0.481708665692026	0.99939636631053	"diagnosis"
"s__GGB79630_SGB13983|t__SGB13983"	-0.00588716150842511	0.743287972812797	0.99939636631053	"diagnosis"
"s__GGB3363_SGB4447|t__SGB4447"	-0.00551545118131374	0.149782093391102	0.99939636631053	"diagnosis"
"s__Blautia_obeum|t__SGB4810"	-0.00668520447751938	0.649012885215104	0.99939636631053	"diagnosis"
"s__GGB42389_SGB59559|t__SGB59559"	0.000102668013786659	0.966320166184404	0.99939636631053	"diagnosis"
"s__GGB3057_SGB4059|t__SGB4059"	0.00926486028456941	0.441922984567742	0.99939636631053	"diagnosis"
"s__Enterococcus_hirae|t__SGB7970"	1.36170229174315e-05	0.995552370875191	0.99939636631053	"diagnosis"
"s__Dialister_hominis|t__SGB5803_group"	0.0449526644021491	0.691788989511742	0.99939636631053	"diagnosis"
"s__Coprobacter_secundus|t__SGB1962"	0.0011315184063273	0.957325080389342	0.99939636631053	"diagnosis"
"s__Coprococcus_SGB4669|t__SGB4669"	-0.0188808811367436	0.119886950284877	0.99939636631053	"diagnosis"
"s__GGB33469_SGB15236|t__SGB15236"	-0.0125702754337747	0.86944288444884	0.99939636631053	"diagnosis"
"s__Bacteroides_stercorirosoris|t__SGB1848"	-2.02386893398236e-05	0.993475024876924	0.99939636631053	"diagnosis"
"s__GGB3257_SGB4304|t__SGB4304"	0.00031292415241848	0.903442643774071	0.99939636631053	"diagnosis"
"s__Kocuria_palustris|t__SGB16663"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Pararheinheimera_mesophila|t__SGB9774"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Micrococcus_lylae|t__SGB16675"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB4566_SGB6305|t__SGB6305"	-0.00290421046768615	0.300063528353747	0.99939636631053	"diagnosis"
"s__Lachnospiraceae_bacterium_BX3|t__SGB4651"	-0.0122390663248708	0.139079395979234	0.99939636631053	"diagnosis"
"s__GGB33896_SGB14872|t__SGB14872"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Massilistercora_timonensis|t__SGB4628"	-0.0166592936110453	0.491613293932978	0.99939636631053	"diagnosis"
"s__Ruminococcaceae_bacterium_UBA1375|t__SGB14840"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9766_SGB15383|t__SGB15383"	-0.000266139200080636	0.907219007610533	0.99939636631053	"diagnosis"
"s__Candidatus_Gallimonas_intestinalis|t__SGB54318"	0.000871575706661446	0.714117767581401	0.99939636631053	"diagnosis"
"s__GGB14025_SGB14906|t__SGB14906"	-0.00280546568475946	0.928035906219416	0.99939636631053	"diagnosis"
"s__GGB80140_SGB15224|t__SGB15224"	0.0120520554789769	0.79522352271985	0.99939636631053	"diagnosis"
"s__GGB9819_SGB15460|t__SGB15460"	-0.0167415721001218	0.0931425443957888	0.99939636631053	"diagnosis"
"s__GGB9499_SGB72735|t__SGB72735"	-0.00866220889909563	0.195657641808987	0.99939636631053	"diagnosis"
"s__GGB4596_SGB6358|t__SGB6358"	-0.0107243229008979	0.274119070386824	0.99939636631053	"diagnosis"
"s__GGB52106_SGB72838|t__SGB72838"	-0.000282943893977748	0.908236524904238	0.99939636631053	"diagnosis"
"s__GGB9086_SGB14014|t__SGB14014"	-0.0101110892784101	0.153105798288088	0.99939636631053	"diagnosis"
"s__GGB9623_SGB15075|t__SGB15075"	0.00604572392687638	0.515534121867308	0.99939636631053	"diagnosis"
"s__GGB4567_SGB6308|t__SGB6308"	-0.0450829503300795	0.0957519268555476	0.99939636631053	"diagnosis"
"s__Faecalicatena_contorta|t__SGB4613"	9.72615951748794e-05	0.968239368281208	0.99939636631053	"diagnosis"
"s__Clostridia_bacterium_UC5_1_1E11|t__SGB14895"	-0.0116717767432234	0.216334994216001	0.99939636631053	"diagnosis"
"s__Angelakisella_massiliensis|t__SGB29321"	0.00065781918070739	0.811361933958734	0.99939636631053	"diagnosis"
"s__Candidatus_Neoclostridium_roslinense|t__SGB14018"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9209_SGB14148|t__SGB14148"	-0.00291590387777724	0.349300272522267	0.99939636631053	"diagnosis"
"s__Victivallis_vadensis|t__SGB9202"	-0.000581255659979641	0.812564613229676	0.99939636631053	"diagnosis"
"s__Murimonas_intestini|t__SGB25538"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Clostridium_transplantifaecale|t__SGB29435"	-0.000445991028679434	0.856975613451883	0.99939636631053	"diagnosis"
"s__GGB4745_SGB6571|t__SGB6571"	0.0129490202560724	0.632409716932106	0.99939636631053	"diagnosis"
"s__Candidatus_Woodwardibium_SGB14954|t__SGB14954"	-0.0179899493324788	0.352503375382965	0.99939636631053	"diagnosis"
"s__GGB9296_SGB14253|t__SGB14253"	-0.00481204057016205	0.302112238705259	0.99939636631053	"diagnosis"
"s__GGB9299_SGB14259|t__SGB14259"	-0.00657262298622456	0.0594634084022325	0.99939636631053	"diagnosis"
"s__GGB9350_SGB14317|t__SGB14317"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__GGB9695_SGB15209|t__SGB15209"	0.00515837635070352	0.438651852796779	0.99939636631053	"diagnosis"
"s__GGB1543_SGB2126|t__SGB2126"	-0.0301080334833195	0.442219574289733	0.99939636631053	"diagnosis"
"s__GGB3654_SGB4965|t__SGB4965"	-6.8920283193127e-06	0.9977523179617	0.99939636631053	"diagnosis"
"s__Mogibacterium_sp_BX12|t__SGB14854"	-0.00307552887392569	0.314223741601612	0.99939636631053	"diagnosis"
"s__GGB79652_SGB15211|t__SGB15211"	0.0111789975078548	0.72743050185605	0.99939636631053	"diagnosis"
"s__Megamonas_funiformis|t__SGB6962"	0.0390930067139527	0.663809028908134	0.99939636631053	"diagnosis"
"s__Paraprevotella_xylaniphila|t__SGB1797"	0.0323794629581251	0.469620907521779	0.99939636631053	"diagnosis"
"s__Phocaeicola_plebeius|t__SGB1899"	-0.21559226630031	0.134056915249452	0.99939636631053	"diagnosis"
"s__Phocaeicola_coprocola|t__SGB1891"	0.0101421805275689	0.89789582920038	0.99939636631053	"diagnosis"
"s__GGB9457_SGB14849|t__SGB14849"	0.0288642726170279	0.479328427184321	0.99939636631053	"diagnosis"
"s__Corynebacterium_SGB6371|t__SGB6371"	0.000791027912236702	0.736619105699938	0.99939636631053	"diagnosis"
